other	でも、何かっちゅうと、神様への捧げモノは村の若い娘だったりするよね…
neta	ここ2日間このトピ見てて、急に思い出したんだけど…7年ぐらい前に主人と娘ととあるスキー場にスノボしに出掛けた時に、初めて行くスキー場だったからナビで設定しててナビ通りに進んでいる途中でスキー場の看板と矢印があったのに何故かナビは違う方に進むように指示してきて…ずっと山を登る道に。しかもどんどん道も狭くなってUターンさえ無理な道に。 思い出せないけど近くのナビ上には何かの施設の名前が出ていて何もないであろう場所にゴールの旗が出てましたが、おかしいと思い頑張って車を切り返して看板あったとこまで戻りました。 切り替える時に車が雪で滑って怖い思いしましたがあのまま進んで行ったら戻れなかったかもしれません。Googleとかそこまで使いこなしていなかった時代なのでナビを信頼しきっていました。 細くなる道に恐怖しかなかったです。
other	タピりに来てくれたかな？
neta	地元だー！ 大きめの神社あるところよね。 わたしも遠足行ったなぁ。 そういえばヤーさんとトラブった知り合いが車で拉致られて飴玉だけ渡されて（多分死なないように）、その山の中にポツンと置いて行かれた話思い出した。この話はまだマシな方だけど、もっと怖いことたくさんありそうだね。 上のほうに行くと、見晴らしのいい広い駐車場あるよね？ 若い頃彼氏とドライブしたりバイクに乗って星見に行ったりしてたけどよく考えたら怖いね。
other	どうしてアキレス腱を切ると日本人じゃないと思うんですか？
neta	カツヲの集落もこのレベルなんだろうな、と思った…。 まだ親もいたから、若くして…と言っても確か40過ぎくらいの中年で集落に戻るも、村では若手なのでありとあらゆる世話事を押し付けられ。 頼んだりここまでしろと積み上げたことをカツヲがやってくれないと周りも面白くなくて、親が亡くなる前後からイジメみたいな感じに発展。 多分カツヲもあまりの扱いに意固地になった部分もあったかもしれないが、我慢しつつも10年単位で年月経過、積年のこじれが限界に達したのか、あるとき村人制裁に走った。
other	常連のジイさんかもだね 俺の他に客いたんかい！って嬉しくなった可能性
neta	滋賀県多賀町の廃村と岐阜の県境の山がすごい YouTubeでドライブ動画があるんだけど険道って言われてる。 県道なのに対向車とすれ違いできないくらい狭いの。 この世の終わりのような山深さと断崖よ！ まだ日本にこんなとこあったんだ～って驚いた 地元の近くだから行ってみたいと思ってたけど ヤクザと熊 どっちに出会ってもおかしくないから止めとこ…とこのトピ見て思った
other	今まで思い出さなかったのは恐怖が強すぎて脳があなたの心を守るために記憶から排除していたんだと思います 記憶から排除していたトラウマが蘇るかもしれない もっと辛い事実が出てくるかもしれない 興味本位ならやめておいた方が良いと思います！
neta	同じこと思ってる人がいた！ あの番組、行く側もひーこら言って自力で何時間も山道をえっちらえっちら上った先にあるような宿所とかならまだしも、車で簡単に行けてしまうような「一軒家」は怖いよね。 悪い奴来放題じゃん。来られてしまった時点で抵抗できないし、殺され放題、奪われ放題。助けも呼べないし。 おじいちゃんおばあちゃんたちも、こんな辺鄙なところ～とか、何も取られるものないし～みたいに思っているのかもしれないけど取られるよ命が！！ そして戸籍も土地も家屋も何もかも、悪い人間たちにとっては取り放題のえさ場みたいなもんだと思う。 あの番組は本当に悪質だと思う。
other	そうですか？ わかりやすい文章ですよ
neta	高尾山って歴史ある天狗信仰の霊山なんだね 都内屈指のパワースポット・高尾山。薬王院の経営努力が高尾山に果たした役割とは？ | 住まいの「本当」と「今」を伝える情報サイト【LIFULL HOME 都内屈指のパワースポット・高尾山。薬王院の経営努力が高尾山に果たした役割とは？ | 住まいの「本当」と「今」を伝える情報サイト【LIFULL HOME www.homes.co.jp ミシュラン3つ星を獲得し、1年中登山者で賑わう高尾山。その賑わいの影には、参拝者の減少に直面した薬王院の地道な経営努力があった。高尾山を今日の隆盛に導いた、薬王院の取り組みとは。 天狗信仰の霊山、高尾山 | NHKテキストビュー 天狗信仰の霊山、高尾山 | NHKテキストビュー textview.jp 観光地として人気の東京・高尾山は正式名称を「高尾山薬王院有喜寺（やくおういんゆうきじ）」といい、天狗信仰の霊山です。國學院大學文学部准教授の飯倉義之（いいくら・よしゆき）さんに、高尾山の来歴を教えてもらいました。...
other	女ってだけで自衛が当たり前でおかしいよね？ 男が性欲を抑えるだけで、どれだけ女性が自由になれる事か。 フェミニストって叩かれがちだけど、どんどん声上げていかないと永遠にこのままだわ
neta	命を生むことに関係するものをそうやって「穢れ」と認識させられてるのがもうおかしいんだよ 血が穢れって、言う人間にも血は流れているでしょ 生理が穢れ？　その女からそういう自分たちも生まれてくるのに ガルちゃんは女性が色々話してる場のはずなのに、そうやって女性の生理的なものが穢れだと当たり前に思わされてしまってることがおかしいと気づいてほしい
other	横だけどこの質問がもう…
neta	>>3032異常者の犯行 【自殺サイト連続殺人事件】前上博の生い立ち！犯行内容や異常な性癖とは  | 女性が映えるエンタメ・ライフマガジン 【自殺サイト連続殺人事件】前上博の生い立ち！犯行内容や異常な性癖とは | 女性が映えるエンタメ・ライフマガジン windy-windy.net 自殺サイト殺人事件は2005年8月2日に女性の遺体が発見されたことから発覚した連続殺人事件です。犯人の前上博は異常な性癖の持ち主で、その異常な犯行内容は世間から大きな注目を集めました。自殺サイト殺人事件の詳しい概要や、前上博の生い立ちなどをまとめてみま...
other	どこによwww
neta	2672です。 やはりというか…まぁそれだけいい年月経ちましたね。 あちらで子供にかえって待ち望んだ河童と川遊びでもしてるんだろうか…… おじいさんを偲ぶと共に、えーと、 うんまんさんですか！？ 今年の夏は元気ですね。。暑さもコロナもお彼岸までにおさまればいいですね！
other	似たような話を聞いたことがありますが、群馬のキャンプ場ですか？
neta	番組自体は好きなんだけど、間取りをそのまま放送されてしまうもの危ないと聞く たくさん応募して一般人が公開しているけど、高級家具とか棚の配置、窓の位置、周辺の風景、いろいろ晒してる 放送後に被害にあったりしないのかな 一回もそんなニュース見たことないよね？
other	今になってネットやGoogle mapで探してるんですけど、見つからず。
neta	柳田邦夫のサンカの記録には驚いたけど、昔の写真を見たら、普通に山に住む人達って感じだったよ。着物も農民が着るようなのを動きやすくたくしあげてた。ジプシーみたいなカテゴリーじゃないかな？だから着物の色や時代や風習や形式に拘らず、自由に着てたから異様に映った。 日本中にいたんだよね？今どうしてるんだろう？と思ったら、意外なところに居たよ。多分、義母の実家w
other	怖い！！！！！！ 私も何気に探しましたが今のところ出てこないです
neta	一応、何年も留年しないと入れない難関芸術大学に一回で入れたエリートだよね。異母兄弟が山本寛斎だし、伊勢谷って何か、あのルックスも相まって芸術家で危なかっしいアンニュイな雰囲気もあったから、太宰治役の映画に出て欲しかった。小栗旬じゃなく、あの役は伊勢谷が似合う。
other	違うYouTuberだけど突然ソロキャン初めて危ないとしか思わなかったんだけど、実は近くで彼氏が待機してるらしいと知って幻滅したわ。コメ欄は称賛系のコメばかり、私もチャレンジしたいです♪とか。皆んなマジで言ってんのかな？
neta	うろ覚えだけど確か3つの話があった ・ある男性にお姉さんがいて、高尾山へ行ってから様子がおかしくなってしまった 毎晩泣きながら髪をとかし、しまいには自殺 高尾山へ行けば姉の自殺原因がわかるかもしれないから作者に同行してほしいと頼まれた ・作者自身の体験は、子供の頃に高尾山へ登っている最中、手首までの手が追いかけてきた事 ・作者の知人か何かの娘さんは、遠足の時に高尾山が恐ろしくて具合が悪くなり登山せずにバスにいた 一度高尾山へ行ってみたかったけど本を読んでからは怖くて無理になった（霊感0）
other	広島からフェリーで松山に入り、その後高知を目指してたのは覚えてるんですが、、、、 いろいろネットで調べたんですけど、そんなお地蔵様が並んだ道の情報もなくて。 今になって両親に聞いても、Google mapで探しても全くわかりません。
neta	そうなんだよね 信長は残虐で嫌い！みたいな意見の人が、比叡山焼き討ちなんか無害なお坊さんと女子供を何百人何善人殺した、非道た、って言うんだけど そもそも何でお山のお寺に女子供がそんなぞろぞろいるんだよとｗ 戒律はどうした しかも無害なお坊さんてｗ無害どころか当時の坊主は武装してて庶民からはその辺通っただけで金を巻き上げるし気に入らないことがあると打ち壊しをして自分らの言うこと聞かせようとするし 弁慶みたいなのがうじゃうじゃいて迷惑だから、信長は仏教の武将集団を解体しようとしただけ 宗教そのものへの弾圧は一切していない 今の日本の仏教が「葬式仏教」と揶揄されるくらい「無害なお坊さん」たちになったのは信長のお陰だよ
other	110番間に合わないよね？
neta	母がアウトドア派で、小さい頃は登山に連れて行かれてた もう本当に嫌だったな、楽しくないし足痛いし何がいいんだかさっぱり 自然とか山頂の景色とかマジどうでもよかった、それより早く帰りたかった 山小屋に泊まった時も異世界感すごかった、ホラーって意味じゃなく やけに早い就寝と、煙臭い寝袋と自分の髪とか汚くてお風呂入りたかったし、トイレもあってないようなもの 暗いってレベルじゃない夜で、何がいいんだろうこんな場所と思ってたわ 結局少し大きくなってからは拒否って行かなくなったけど、母は老年に差し掛かるのにまだ登ってる 好きな人は好きなんだろうね〜あの雰囲気が 山姥の寝床とか、河童の沢とか、ナントカの岩とか、色々説明されてもアホくさくて
other	田舎育ちの友達が高めのヒールなのに山道ひょいひょい歩けるのと似てる
neta	怖い話ではないけど、これくらいドライで山に近づかなけりゃ怪奇に出会うこともないだろうし、これはこれでいいと思うのよ 私も知り合いが山男だけど、登山に向かう人種のあの一種特異な感覚は何なんだろうね 魅入られたって言葉がぴったりなほど山に行ってる
other	記憶消されたって事？
neta	どなたのトピックか失念してしまいましたが、 トムラウシ山のまとめ報告書が強烈でした。 参加者みなさん、経験者だったにもかかわらず あんな事故が起きたのが恐怖です。 涼しくなったら、近くの山に行って見よーっと、 気軽に思っていた自分を恥じています。 いいトピでした。ありがとうございます。
other	人の善意につけこむのが胸糞悪いわ
neta	昔じいちゃんの山にあった田んぼ、稲も何もなくて水だけが張られた状態の季節に木でちょうど影になったひんやりした部分で見たこともないような不思議な生き物を見た。 ドラゴンのような、魚のようなちょっと長くて真っ赤な体でヒレをヒラヒラとさせながらユラユラと体をくねらせては時々素早い動作をするそれに見惚れてしばらくぼうっと見ていた。鮮やかなヒレを翻すたびにキラキラという音が聞こえていた気がする。今なら表現できる、あれは赤ではなく光を帯びた紅色だ。 見ているうちに捕まえたくなって必死に手を伸ばしたんだけどヒラヒラと簡単にすり抜けてしまってどうにも捕まえられない。 「なんとかこれをお母さんに見てもらいたい！」という気持ちが強まって必死に走って母が弟と居る丘ひとつ越えた農具小屋まで必死で走って、「見たこともない真っ赤なのが居るんだ！！」と興奮しながら母に伝え、山遊び用においてあった虫取り網を持って急いで一緒に田んぼに戻ったが、その時にはどこにも姿が見えなくなっていた。 後にも先にもあのキレイな生き物を見たのはその一度きり。 大人になって趣味で熱帯魚を飼うようになってふと思い出して色々調べてみたけれどアレが何だったのか結局わからない。 もしかしたら夢だったのかな？と母にこんな記憶があるんだけど…と話してみたら母も、「そんなこと言ってたことがあるね、赤いのが居るというので金魚かなと思ったけど、おじいちゃんの田んぼに金魚なんて居たこともないし、金魚？ってきいたらガル子はもっと赤い！オレンジじゃなくて真っ赤！！と具体的に説明していたのを覚えてるよー。」と言うので記憶違いでもなさそう。 アレは一体何だったんだろうと今だに不思議。
other	これ、分かる方居たら書き込んで欲しいですね。 愛媛、高知ガル民来て〜！
neta	以前の職場は山の中にありました。週一で、テニス教室の手伝いをとある小学校でしていて、それは夜7時から。コンビニで軽食買って、山の中の駐車場で食べ終わり、ボーッと外を見ていた。 すると、半分暗くなりかけた空をメラメラと何か燃えるようなものが横切っていった。ヘリコプターでも墜落したのかな？大変だなあと、その後はテニスに行った。次の日職場でも誰も話題にしない、未だにあれは何だったのか謎です。
other	そうですよね。ありがとうございます。
neta	横からです。 平成16年には瀬戸内側から台風がまわりこんできたらしく、西条市内の創業90年を超える製造業の会社も、膝ぐらいまで水が浸かったそうです。 山を切り開いて高速道路を通したがために土砂災害も起こり、当時新居浜に住んでいた、元同僚は家に土砂が流れ込んで家に住めなくなり、転居したそうです。 あれほどの台風被害は滅多にないと聞きました。 そのとき私は松山に住んでいて、松山では大雨が降りましたが、新居浜〜西条の被害は大きかったようです。 身バレしそうでアレなんですが、拙宅から100m余り東の住宅以東はなんらかの災害を受けたと聞きました。
other	多分動物の内臓。
neta	その伝説を知っての悪戯かw 新居で10時とかに祭囃子が聞こえたので変だなあとは思ったけど、すぐそばに体育館もあるからイベントの練習だろうと思ってた。でも違った。外を見たら、暴走族（田舎の坊ちゃん嬢ちゃん達）がうちを観ながらドンチャンやっていた。その後すぐに警察が来た。当時はそこが彼らの溜まり場なのかと思ってたけど、いたのは数回だけでその後は来なくなった。変だよね。
other	なぜ山の神様って女なんだろう
neta	横だけど、この事件起きた当初からトピ追ってたわ 祖父が余計なことして、変な場所から登山届け出してて捜索が遅れたんだよね おまわりさんも自転車で回ったけど、あんま意味なくてさ 夜になる前、街の光が見える場所から電話しててさ、その時はまさか遭難するなんて思いもしなかったろうね コンビニのカメラに息子くんの後ろ姿とかも映ってて、軽装で叩かれまくってたわ 結局、折り重なって亡くなってたっていうのを見て、恐らくおんぶしてたんじゃないかなって予測で言われてただけ あの時のガル民はみんな、せめてお子さんの方が先に亡くなってて欲しいってコメントしてたよ お父さんが先に亡くなってて子供が意識保ってたんじゃ想像絶する恐怖だし あのトピでたくさん貼られてた遭難体験談読んだわ 私は一生山に登ることはないつもりだけど、捜索のヘリは一度ぐいーんと上まで上がって遭難者に助けが来てるよって気づかせて、その後低空飛行して尾根を一つずつ確認していくって知識はついた 遭難者はそれまでに見晴らしの広いところに出ていくんだと
other	この前、別のトピでも話題になってたけどフェイクニュースって言い張る人はソースは出せてなかったよ。 事件記事は結構貼られてたけど。
neta	私、そこそこ山の上に実家があるんだけど、夜中1時くらいになると人気のない山道の中、畑の方を向いてランニングしてるおじさんがいる。 進んでない。 その場で畑に向かって足踏みして走ってるだけ。 最初は母親にあそこ変な人がいるから気をつけて。って聞いてたんだけど、別の日に家族でそこ通ったらやっぱりいた。 いずれも車に乗って見かけたんだけど、何か待ってるのかな。 あんな山の中で。夜中に女の子がチャリで通る事は無いと思うんだけど。 因みに群馬県の山中。
other	トトロwww
neta	私も今から20年前の大学時代、大阪の山裾で当時の彼と車内で寝てたら、早朝わずかに開けた私側の窓からそっと男の手が入ってきて助手席前に置いてた彼の財布を取って走り去っていった！ 柄の悪そうな地域だったし今考えたら財布だけで済んで良かったしめちゃ怖い！
other	全然笑い事じゃないのに私も笑っちゃったよ 「わからないから是非連れ去られてみて感想教えてくださいね」って見たい新作映画のレビュー待ちの人かよw
neta	義母は公務員だったけどねー。同和政策って奴なのかな？義母の実家は中核都市の街中。元々実家は山にあったと言ってる。で、近くの繁華街の地名はズバリ、サンカ。だから彼らは明治以降に山から降りてきて商店街を開いたか任されたんだろう。綺麗な名字だけど、知る人ぞ知る、出自が分かる名字。 私が嫁に来たばかりの頃に、「この辺りに部落とかってあるんですか？」と聞いたら、「勤めてる時はサンカだと聞いたわねえ。今そんなバカなことは誰も言わないけど」と言っていた。義母は同僚に嫌味を言われたことに気づいていない。 私も子供の頃に父に聞いたら、「◯◯山の辺りだと聞いてる」と言っていた。大人になってからネットで調べてたら分かったんだけど、そこは江戸時代初期までにうちの村人が住んでた場所だったw
other	一昔前に流行った山ガール(ファッションじゃなくて、登山する女の子)が襲われる事件があったよね。 いかにも慣れていない女の子にベテラン登山家を装った男性が声かけるやつ。女の子は逃げることも助けを求めることも出来なくて胸糞悪かった。
neta	精肉業とか動物の皮をなめして何か作ったりとか…そういう感じかなあ 動物を殺して食べるための肉にするのって、それこそ穢れてるとか言って被差別階級の人たちがやってた時代があったんだよね 自分たちが肉を食べるのに、動物を殺すのは穢れてるとか言って人にやらせるのこそ卑怯だなあって何か申し訳ない気持ちになった ちなみに「今日から俺は！」の原作には、金持ちの伊藤ちゃんの別荘に遊びに行ったら食べ物を忘れてきてて(うろ覚え)、現地の農家の人から豚を買って「自分で殺しなさい！　お母さんはあなたをそんな卑怯な子に育てた覚えはないわよ！」って普段はおっとり優しいお母さんが包丁渡してやらせようとする凄い話がある
other	香川の災害が少ないのは讃岐山脈のおかげだと教えられてきた高松市民です。 有難いですよね。
neta	先月、剱岳で鹿児島の方が遭難して亡くなってたね ちゃんと休みとって計画立てて鹿児島から富山まで来たんだろうに、こんな結果になって あとどこか忘れたけど、滑落で亡くなった方が見つかった先に白骨化した別の遺体があったってニュースも最近見た そんな中で、あの小学生の男の子がひょっこり帰れたニュースは本当に良かったね 山の中で過ごす夜って、どんなもんなんだろうと思うわ 子供の頃、キャンプ場で過ごしたのだってすごい怖かったもん
other	山村出身 子供の頃泥だらけの女性が助けを求めて家に来たことがあった 当時は分からなかったけれど高校生になってから母に『あの人は男性に暴行されたんだ』と聞いた 早く家を出たいと思ったよ
neta	登山って、高い山に登るから登山道ってなんていうか大回りしてゆっくりゆっくり高度を上げていくものだよね 降りるときも同じ でも遭難すると、ショートカットでこの沢降りていけば…って思っちゃうんだろうね まして遠くに街の灯りが見えてたらね… でも沢って初めはちょろちょろ流れてるけど集まって滝になるんだよね 親子が下りてた沢も、5メートル10メートル級の滝が連なってた 小さな滝を無理して降りて、大きな滝の上で動けなくなって詰む
other	横。素敵な趣味(｡◕ ∀ ◕｡)と思いますが、野生動物と人には気をつけてください。なんて事ない場所でも脚を滑らせて身動き取れなくなったりしたら一人だと危険度倍増です。
neta	サンカは精肉とは特に関係ないんでない？狩もしてただろうから、それを生業にした人もいるかもだけど。 山の人達は山間の開けた場所に米を作ったりもしてるよ。ドライブしてたら凄い場所に田んぼがある。木を伐採して畑もしてたでしょう。江戸時代の士農工商外の人達は、それを姓にして表して堂々と普通に色んな業種に就いてるよ。
other	旦那は霊感あるらしく 日航機墜落事故での山に釣りしに行ったらしく 色々見えたらしいです。 あまりに怖くて逃げたらしいです。
neta	富士山登山って本当は、良くないんだよね。 御神山だから登るのは聖地を穢してる。富士山に登らない方が良いとおばあちゃんに言われていました。 あまりにも穢すと、神様が怒って良くないことが起きると言われているそうです。 同じように言われたことある人いませんか？？
other	歯並び厨ってどっか思考がずれてる
neta	海外のネットの声のまとめサイトとか見てると、何で日本にはキリスト教が定着しなかったんだろう？っていう記事が結構あるのね。 別にこっちを見下してるとかじゃなくて、単純に不思議がってて、日本人は頭がいいからね！みたいな声もあるんだけど笑。 そういう人たちは日本に来て神社とか山とか海とか実際に時間かけて歩いて見てみるといいよって思う。 何か分からないけど人智を越えたものがそこにいる、って思うよね、日本人は。 だから、そういうの全部なくて宇宙にはただ一人の創造主たる神だけ、っていうのが実感としてピンと来ないんだと思う。 個人的なことだけど最近BSで凄く綺麗な外国の海や山を特集した番組と、熊野古道を特集した番組をやってて録画したんだけど、その外国の景色が凄く綺麗でね！　 うわあ綺麗だなあと思って見てて、次に続けて熊野古道の番組を見たら涙が出てきて自分にビックリ。 あの山の、森の、木々の荘厳な、ザ・日本みたいな雰囲気に感動して、帰ってきたよ～みたいな気持ちになってわろた。ただのテレビ番組なのに。 ただ綺麗だなと思うことと、自分がそこに属している、神聖で侵しがたい、大切なものだと思う気持ちは全然違うんだなとしみじみ思った。
other	これだけでこんなキレる意味がわからん 褒めてるんだし感想の一環としていうのも自由なんじゃないの それにしても「〜しな」って偉そうで品のない書き方で嫌いだわ 馬鹿な人がよく使う
neta	穢れ＝汚れていると解釈して、そんなのおかしいって言う人が多いけど、それは人間の倫理観であって、 神様の感覚とは違うように思う。 それに、神＝人間の味方でもないし、人間の価値観が罷り通らない人智を超えた存在なのだから、人間の価値観、道徳観ではかるのはおかしい。
other	変質者に遭遇したら熊よけスプレーも有効ということね
neta	樹海って富士山から流れ出た溶岩の上に出来た森だから、広大な平地に本当に海の様に木が生えてるの。富士山ハイランドとか高いところから眺めると神秘的だよ。 方位磁石が狂うと言われているのは溶岩に含まれる鉄分が多いから。狂うといってもグルグル回る様なことはなくてほんの少しズレるくらい。 私は時々ドライブで通過するけど、ありがたいことに何も感じない。でも夜はさすがに怖くて通らないな。樹海に限らずだけど。 自殺の名所となってしまったのはなんかの小説だかドラマがきっかけらしい。心霊スポット化してしまったのは残念だと個人的には思ってる。
other	死んだおじいちゃん？
neta	私もずっと気にしてニュースをチェックしてた。 残念な結果で、泣いてしまったわ。息子が２人いるから。 このトピの中でも、何回か話題に出ていて、お父さんが叩かれてたけど、どなたかが、遭難してから亡くなるまで相当の苦しみだったろうから許してやれみたいなレスをしていて、そうかも知れないと思いました。 3122さんのコメもそうだけど、このトピ、本当色々勉強になりますね。有難いです！
other	>>635ディズニーランドが大好きだからって 同じことやる人がいるって聴いたことありますよ。勿論粉にして。遺言で頼むんですって
neta	山梨～神奈川の峠道を深夜に運転することあるんだけど、なぜか若そうな女の人がひとりで歩いてたりするんだよね。民家どころか歩道もないのに。 夫も一緒に乗ってはっきり見てるから幽霊ではないと思うけど、夜に人間が歩くような道じゃないし、軽装だし、意味がわからなくてこわい。
other	あれは自宅でキャンプ気分を味わうんだと思った 戸建ての人限定だけど
neta	初めて聞いたから調べたよ。 これ？ ネットで騒然、恐怖「きさらぎ駅」はどこにある？（東洋経済オンライン） - Yahoo!ニュース ネットで騒然、恐怖「きさらぎ駅」はどこにある？（東洋経済オンライン） - Yahoo!ニュース news.yahoo.co.jp 「きさらぎ駅」という駅がある。いや、正確に言えば「ない」。日本国内の鉄道駅には、そのような名前の駅はないのだが、「その駅で降りた」という話がある。2004年に匿名掲示板「2ちゃんねる」(現在は「5
other	神様は理屈じゃないもん。
neta	小学生の時登山してたら、左右に木々がせめぎあって狭くなった少し先の道を、ドタドタって重い足音響かせて大きな何かが横切って行ったんだよね 一瞬見えた影がどう見ても本で見たドードー鳥そのものでさ お母さん！ドードーいた！って連発しまくってたら親も笑って、いたねえとか言ってたわ 今思い返せばキジかなんかだろうけど、子供の頃ってやたらと色々不思議に見えるのよね
other	地獄谷、名前のインパクトか半端ないですよね。 昔、はつらつという進研ゼミ的な教材の付いていた小冊子に載っていた話で 小学生の子供達が地獄谷で遭難のする話が載っていて、行ったこと無いけどその谷は私のトラウマ。
neta	昔ペッパーランチ事件があった所と同じ場所で、その事件よりもずっと前に行方不明事件があったのよ 女性二人が乗った車をビル前に止めて、一人を車内に待たせてもう一人の女性がビルの中へ行き少しして戻ったら車ごといなくなってた 近くの港で車が海へ落ちているのを発見されたけど、車内に女性の姿はなかったの 女性は行方不明 鍵締めても窓ガラス割る人もいるから本当に気をつけてほしい
other	😱😱😱
neta	これ思い出した きさらぎ駅のあらすじ・感想まとめ – 2chの怖い話 | 怪談NEWS きさらぎ駅のあらすじ・感想まとめ – 2chの怖い話 | 怪談NEWS kyofu.takeshobo.co.jp きさらぎ駅のあらすじ・感想まとめ – 2chの怖い話 | 怪談NEWSきさらぎ駅のあらすじ・感想まとめ – 2chの怖い話【怪談エッセイ連載】３匹がごにょごにょ【怪談連載】算命学怪談【怪談連載】社畜怪談【怪談連載】北の闇から【怪談連載】片町酔いどれ怪談【怪談連...
other	面白そうなトピだ！と思って>>1読んで怖くて、読むんじゃなかったと後悔し始めてる。
neta	住所や戸籍が法律で決まったのは明治以降だから 余計にサンカみたいな人達の居場所がなくなっていったんですかね。 山の所有も国有化されて追い詰められていったのかな。 比叡山の女子大生事件の犯人も家がなく生活に 困窮して比叡山に住んでいたという話ですし、これから山に出かける時は気を付けたいと思います。
other	うちの祖父も山奥に住んでいましたが、火の玉見たと言ってましたね。同じく炭焼き小屋でと言ってました。
neta	横で申し訳ないけど今度、岐阜県の「新穂高ロープウェイ」の星空鑑賞イベントに家族で参加後に、長野県松本市内の宿まで夜道を運転する計画あるの。 都会暮らしで、山も夜の闇も知らないのに(夜の山道運転経験は5回程)、このトピ読んだら怖くなってきた。 近くにお住まいの方、もしいらしたら、この計画は無謀に思いますか？
other	あれ韓国人じゃなかったの？
neta	比叡山で行われる千日回峰行とか想像しただけでも怖すぎる。 真っ暗な闇の中、深夜2時に出発。真言を唱えながら260箇所で礼拝しながら、 約30kmを平均6時間で巡拝する。 幻覚なのか、魔物なのか、いろんなものを見るみたい。 動物みたいなのが、こちらに向かって石を投げてきたり、 気がついたら崖に一歩手前だったりって話してた。 たった一人で夜の山なんて怖すぎる。
other	>>665スマホの調子が悪くて 変なところに「の」がいっぱあ入ってる。 めんごめんご
neta	そうなの？初めて聞きました。 何度か登った事があって富士山の小屋で寝床が一緒だった近場に住んでる70代のおばさまは毎年登ってるって話してた。別の山で知り合ったおじさまも毎年富士山に登ってる方でちょっとした有名人らしく山の事を色々教えてもらったけどそういった事は何も...。
other	興味だけでそれ以上先に行かない方が良いです。 このトピに出会いあなたが昔を思い出したのも誘われてるからだから、その彼女の現在を探すともっと引っ張られる。
neta	横からだけど、夜は変なのに追っかけられた事がある人の話を聞いた事があります、昼間なら大丈夫と思うよ。昔、日中うちの子が学校の遠足で行った時に、何人かの子に小雨がかかったらしい、晴天だったのに。山の神様が歓迎してくれたのだと思っています、夜は逆に、こんな時間に来るな、と言ってたのかも。
other	ごめんそれは悪気ない関西のオッサンかも ほんとうざいのよね ずっと喋ってる
neta	夫は限界集落出身で、高校後に家を出て1人暮らし、 専門学校→大学へ編入。　その後は地元の企業へ就職。ご両親は優しい人達で、人が良すぎるくらい。 その集落の周りの色々な話も聞いた。 人との関係が濃く近くて、居心地の悪さを感じたり家からずっと離れられない人もいたり。 それを聞いた時いわゆる「田舎の怖さ」を感じた記憶がある。 田舎から脱するには、親子共々に時代に合った 柔軟性や自立心、外界の情報をある程度持っていないと中々出る事は難しいのかもしれない、と思う。
other	なんかいいね 私も今度から挨拶しよw
neta	>>2272それほんと怖かった あと島根県女子大生殺人のニュース映像でもすごい痛かったなんで私だけって、女性の声ばっちりはいってたんよね あれも山だったよね 本当にばっちりはいっててめちゃめちゃ怖かったんだけどあまり知られてない 残虐な事件だっただけにかなり恐ろしかった
other	山道が凄く怖い 大きな木に覆われてると昼間でも薄暗くて早く抜けたいと思うのに、山道ってくねくねしてて長いんだよね
neta	『鳥居の前に立った時、今まで感じたことがないほど爽快な風が頬を撫でるのを感じて不思議な気持ちになった。 』 神様に歓迎されたんだと思う。 鳥居をくぐるときとかに気持ち良い風がふいてくるのは、相性の良い神様が歓迎している印ってきいたことある。 うらやましい。わたしも肩凝り腰痛を取り除いてほしい。
other	このコメント褒めてる自演が何個も入ってるからね。文章のクセですぐわかるwww
neta	私も読んできたけど… ・yucon氏が一度足を滑らして軽く滑落？して両膝を怪我した時点で、Ｒ氏はちょっと引いてたんじゃないか（レベルが低すぎる的な）と私は思った ・それでも一度目に大きな岩のところではぐれた時はＲ氏は光で合図を送ったりして朝まで待ってまた合流してくれている ・その後、彷徨っている最中yucon氏が幻聴幻覚で、鳥の声を他の登山者の声と思い込んだり、 見えないテープをあると言い張ったり、T字のように見える岩を道案内だと言い張ったり。 先に下山した時点で通報を、というのは、当たり前なんだけど、 それでも自分も遭難してんのにこんな人に出会っちゃったＲ氏かわいそう… と個人的に思った
other	もう、一部の男の理性ぶっ飛んじゃう病気はなにしてもなおらないとおもう。悪いのはそいつら。 でも、悔しいが女は自衛さなきゃならない。 力も男より圧倒的に弱いから。
neta	私が高校生のときの話なんだけど 自宅でそろそろ寝ようかとしているけっこう深い時間、携帯に友達から連絡があって 「ガル美?私が今どこに居ると思う?」と、明らかに外からかけてる風で「〇〇山の電話BOXだよ。怖い?w」と言ってきた。そこは地元では有名な最強心霊スポット。 前々からまぁまぁアホな子で心配してたので、「物騒だから早く帰りなよ。」と言ったんだけど、先輩の運転で女ばかり友達３人で来たと、ゲラゲラ笑いながら話して全く帰ろうとせず電話も切らない。 しばらくどうでも良い話をして、友達もそろそろ帰りそうな感じになってきた頃、突然「痛っ、痛い痛い。やめろ!」ていう友達の怯えた声が電話口から聞こえてきて、ドスンドスンと暴れる音と「やめろ〜!コラッコラッ」と明らかに何者かと格闘し「だめ、電話BOXから出られない。」とか言ってるし「どうしたの?」と聞くと 「あ、また来た、コラッ！コラッ!タヌキ!コラッ！タヌキ〜!」…エサをねだりに来たタヌキが、何もくれない友達に怒って電話BOXの隙間から足に噛み付いてきたという、真のアホだけが遭遇できるシチュエーションを作り出してしまったらしい。 アホってすごい。タヌキは怖い。
